PSA_ID,Domain,English,Kiswahili,Ekegusii,Source,Date,URL,Metadata,Status,English_norm,Kiswahili_norm,tokens_en,tokens_sw,codeswitch,glossary_terms
PSA005227,Health,Girls returned to school.,,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,Girls returned to school.,,4,0,False,
PSA005228,Health,Households regained hygiene and a sense of safety.,,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,Households regained hygiene and a sense of safety.,,8,0,False,
PSA005229,Health,"Project officer Kenneth Obora notes the change: “Girls are attending school consistently, hygiene has improved, and families feel safer.",,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"Project officer Kenneth Obora notes the change: ""Girls are attending school consistently, hygiene has improved, and families feel safer.",,19,0,False,
PSA005230,Health,Water has reduced fear.”,,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"Water has reduced fear.""",,4,0,False,
PSA005231,Health,"Yet for Siprosa Doyo, a 55-year-old mother of eight whose story echoes across the village, the journey toward dignity continues.",,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"Yet for Siprosa Doyo, a 55-year-old mother of eight whose story echoes across the village, the journey toward dignity continues.",,21,0,False,
PSA005232,Health,"“We want water in our homes,” she says.",,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"""We want water in our homes,"" she says.",,8,0,False,
PSA005233,Health,“So our daughters never have to walk again.”,,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"""So our daughters never have to walk again.""",,8,0,False,
PSA005234,Health,"The community is now calling for expanded boreholes, piped connections to homesteads, and small-scale irrigation to secure livelihoods.",,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"The community is now calling for expanded boreholes, piped connections to homesteads, and small-scale irrigation to secure livelihoods.",,19,0,False,
PSA005235,Health,"In Kopere Seka, water is no longer just about survival it has become a shield, protecting women, children, and the future of the community.",,,Kenya Red Cross,2026-07-22,https://redcross.or.ke/water-for-dignity-a-nations-story-of-resilience/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""redcross_news""}",Pending,"In Kopere Seka, water is no longer just about survival it has become a shield, protecting women, children, and the future of the community.",,24,0,False,
PSA005236,Health,"As Country Director of Amref Health Africa in Kenya, Dr Ndirangu is on a mission to contribute to the transformation of the health of people in Kenya by positioning Amref to be a leading catalyst for change in the health and wellness sector.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"As Country Director of Amref Health Africa in Kenya, Dr Ndirangu is on a mission to contribute to the transformation of the health of people in Kenya by positioning Amref to be a leading catalyst for change in the health and wellness sector.",,43,0,False,
PSA005237,Health,Dr Ndirangu is a tech-savvy accredited coach and entrepreneurial strategist experienced in providing leadership for development initiatives in Africa.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Dr Ndirangu is a tech-savvy accredited coach and entrepreneurial strategist experienced in providing leadership for development initiatives in Africa.,,20,0,False,
PSA005238,Health,"He has extensive experience working in non-profit organisations, government and partnership with the private sector as well as public health program execution in health systems strengthening, reproductive, maternal and child health; HIV, TB, malaria; NCDs; lifestyle and wellness; water, sanitation and hygiene; livelihoods and community development.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"He has extensive experience working in non-profit organisations, government and partnership with the private sector as well as public health program execution in health systems strengthening, reproductive, maternal and child health; HIV, TB, malaria; NCDs; lifestyle and wellness; water, sanitation and hygiene; livelihoods and community development.",,47,0,False,
PSA005239,Health,Gilbert is the Deputy Country Director at Amref Health Africa in Kenya.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Gilbert is the Deputy Country Director at Amref Health Africa in Kenya.,,12,0,False,
PSA005240,Health,"He applies health systems management, leadership and, innovative approaches to increase access, equity and quality health services among the vulnerable populations.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"He applies health systems management, leadership and, innovative approaches to increase access, equity and quality health services among the vulnerable populations.",,21,0,False,
PSA005241,Health,His experience spans over 10 years in health systems strengthening and organizational development.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,His experience spans over 10 years in health systems strengthening and organizational development.,,12,0,False,
PSA005242,Health,"He is passionate in the use of data to target bottlenecks affecting management, system quality and community engagement.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"He is passionate in the use of data to target bottlenecks affecting management, system quality and community engagement.",,18,0,False,
PSA005243,Health,Agnes is responsible for budget planning and supports the senior management team by offering insights and financial advice which helps them make optimal decisions for the organization.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Agnes is responsible for budget planning and supports the senior management team by offering insights and financial advice which helps them make optimal decisions for the organization.,,27,0,False,
PSA005244,Health,"She has skills and experience in Financial Management, Managerial Finance, Auditing, Financial Analysis, and Accounting.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"She has skills and experience in Financial Management, Managerial Finance, Auditing, Financial Analysis, and Accounting.",,15,0,False,
PSA005245,Health,"Morris works to ensure that the ICT Department supports staff in provision and utilisation of ICT resources and services to increase efficiency and effectiveness, contributing to Amref’s business objectives and facilitating value creation through ICT enabled services.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Morris works to ensure that the ICT Department supports staff in provision and utilisation of ICT resources and services to increase efficiency and effectiveness, contributing to Amref's business objectives and facilitating value creation through ICT enabled services.",,37,0,False,
PSA005246,Health,"Morris has over 19 years experience in the field of ICT, having previously worked for Mastermind Tobacco (K) Ltd as the ICT Senior Systems Supervisor.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Morris has over 19 years experience in the field of ICT, having previously worked for Mastermind Tobacco (K) Ltd as the ICT Senior Systems Supervisor.",,24,0,False,
PSA005247,Health,"He is a Commonwealth Professional Fellow, London, UK 2013.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"He is a Commonwealth Professional Fellow, London, UK 2013.",,8,0,False,
PSA005248,Health,"Anne is a public health and policy expert with over 15 years of experience managing and implementing health programs across Eastern, Western, and Southern Africa.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Anne is a public health and policy expert with over 15 years of experience managing and implementing health programs across Eastern, Western, and Southern Africa.",,24,0,False,
PSA005249,Health,"She is dedicated to creating bold solutions and reinventing programming to bridge the strategy-execution gap in Reproductive, Maternal, Newborn, Child, and Adolescent Health (RMNCAH).",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"She is dedicated to creating bold solutions and reinventing programming to bridge the strategy-execution gap in Reproductive, Maternal, Newborn, Child, and Adolescent Health (RMNCAH).",,25,0,False,
PSA005250,Health,"As the technical leader of the Family and Reproductive Health directorate, Anne provides strategic and technical direction while overseeing overall management.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"As the technical leader of the Family and Reproductive Health directorate, Anne provides strategic and technical direction while overseeing overall management.",,21,0,False,
PSA005251,Health,She advocates for inclusive development and leverages innovative delivery models and financing instruments to address maternal and child health and sexual and reproductive health and rights challenges in Africa.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,She advocates for inclusive development and leverages innovative delivery models and financing instruments to address maternal and child health and sexual and reproductive health and rights challenges in Africa.,,29,0,False,
PSA005252,Health,"Mr Emmanuel Musombi is a highly experienced Monitoring and Evaluation (M&E) specialist with over ten years of monitoring, evaluation, accountability, and learning (MEAL) experience in the health sector.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Mr Emmanuel Musombi is a highly experienced Monitoring and Evaluation (M&E) specialist with over ten years of monitoring, evaluation, accountability, and learning (MEAL) experience in the health sector.",,29,0,False,
PSA005253,Health,"Currently, as the Monitoring, Evaluation, and Research Manager, he develops and implements result-based monitoring, evaluation, and reporting systems.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Currently, as the Monitoring, Evaluation, and Research Manager, he develops and implements result-based monitoring, evaluation, and reporting systems.",,19,0,False,
PSA005254,Health,"Previously, he served as the Monitoring, Evaluation, and Learning Specialist for the USAID Imarisha Jamii program, as well as the Monitoring and Evaluation Advisor for the USAID-funded Afya Timiza Project and APHIAplus Imarisha project.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Previously, he served as the Monitoring, Evaluation, and Learning Specialist for the USAID Imarisha Jamii program, as well as the Monitoring and Evaluation Advisor for the USAID-funded Afya Timiza Project and APHIAplus Imarisha project.",,35,0,False,
PSA005255,Health,"Throughout his career, Mr Musombi has successfully developed and implemented robust M&E systems, ensuring effective tracking of project implementation strategies and performance.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Throughout his career, Mr Musombi has successfully developed and implemented robust M&E systems, ensuring effective tracking of project implementation strategies and performance.",,23,0,False,
PSA005256,Health,"With M&E expertise across various programs, including Water, Sanitation, and Hygiene (WASH), Family Planning, Reproductive Maternal Newborn Child, and Adolescent Health and Nutrition, and supporting health initiatives such as HIV Care and Treatment and social determinants of health, he contributes valuable insights in program development, reporting, and documentation.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"With M&E expertise across various programs, including Water, Sanitation, and Hygiene (WASH), Family Planning, Reproductive Maternal Newborn Child, and Adolescent Health and Nutrition, and supporting health initiatives such as HIV Care and Treatment and social determinants of health, he contributes valuable insights in program development, reporting, and documentation.",,49,0,False,
PSA005257,Health,"Fatuma Said-Khamasi is a seasoned resource mobilization expert with over eight years of experience in senior management roles, specializing in securing funding from public institutions, private donors, and multilateral organizations.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Fatuma Said-Khamasi is a seasoned resource mobilization expert with over eight years of experience in senior management roles, specializing in securing funding from public institutions, private donors, and multilateral organizations.",,31,0,False,
PSA005258,Health,"She has successfully led business development strategies, donor engagement, and strategic partnerships, contributing to the financial growth of Amref Health Africa in Kenya and across the region.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"She has successfully led business development strategies, donor engagement, and strategic partnerships, contributing to the financial growth of Amref Health Africa in Kenya and across the region.",,27,0,False,
PSA005259,Health,"Under her leadership, Amref Kenya secured significant funding from USAID, CDC, Global Fund, Mastercard Foundation, and other key donors, facilitating major health initiatives.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Under her leadership, Amref Kenya secured significant funding from USAID, CDC, Global Fund, Mastercard Foundation, and other key donors, facilitating major health initiatives.",,23,0,False,
PSA005260,Health,"Fatuma has played a crucial role in thought leadership, donor intelligence, and proposal development, securing multi-million-dollar grants, including a $50M HIV program in Tanzania and a $30M Mastercard Foundation grant for Kenya, Zambia, and Senegal.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Fatuma has played a crucial role in thought leadership, donor intelligence, and proposal development, securing multi-million-dollar grants, including a $50M HIV program in Tanzania and a $30M Mastercard Foundation grant for Kenya, Zambia, and Senegal.",,37,0,False,
PSA005261,Health,"Currently pursuing a Master’s in Public Health, she holds a Bachelor's degree in Food Science and Nutrition from Jomo Kenyatta University of Agriculture and Technology.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Currently pursuing a Master's in Public Health, she holds a Bachelor's degree in Food Science and Nutrition from Jomo Kenyatta University of Agriculture and Technology.",,25,0,False,
PSA005262,Health,"Rovinnah is a development professional with over eight years of experience leading high-impact public health initiatives, youth empowerment programs, and policy interventions.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Rovinnah is a development professional with over eight years of experience leading high-impact public health initiatives, youth empowerment programs, and policy interventions.",,23,0,False,
PSA005263,Health,"She specializes in strategic partnerships, multi-country program management, and building M&E systems that drive measurable impact.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"She specializes in strategic partnerships, multi-country program management, and building M&E systems that drive measurable impact.",,18,0,False,
PSA005264,Health,"Throughout her career, she has worked closely with governments, the private sector, and international organizations to implement sustainable programmes and advance policy and advocacy efforts.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Throughout her career, she has worked closely with governments, the private sector, and international organizations to implement sustainable programmes and advance policy and advocacy efforts.",,25,0,False,
PSA005265,Health,"In her current role as Strategic Partnerships Lead at Amref Health Africa Kenya, she leverages her expertise in global health dynamics to cultivate long-term collaborations and create innovative solutions that foster lasting, positive change in communities worldwide.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"In her current role as Strategic Partnerships Lead at Amref Health Africa Kenya, she leverages her expertise in global health dynamics to cultivate long-term collaborations and create innovative solutions that foster lasting, positive change in communities worldwide.",,38,0,False,
PSA005266,Health,"Dr Muchangi is a globally recognized thought leader in the fields of climate change, health, public health security, water sanitation and hygiene (WASH), and neglected tropical diseases (NTDs).",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Dr Muchangi is a globally recognized thought leader in the fields of climate change, health, public health security, water sanitation and hygiene (WASH), and neglected tropical diseases (NTDs).",,28,0,False,
PSA005267,Health,"His contributions have significantly influenced research and policies in public health, and he is regularly consulted by the World Health Organization (WHO).",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"His contributions have significantly influenced research and policies in public health, and he is regularly consulted by the World Health Organization (WHO).",,22,0,False,
PSA005268,Health,"Muchangi serves as the Programme Director for Population Health and Environment at Amref, where he also acts as the Technical Advisor for Climate Change, NTDs and WASH.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Muchangi serves as the Programme Director for Population Health and Environment at Amref, where he also acts as the Technical Advisor for Climate Change, NTDs and WASH.",,27,0,False,
PSA005269,Health,"He provides strategic support across more than 10 Amref countries in East, West, and Southern Africa.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"He provides strategic support across more than 10 Amref countries in East, West, and Southern Africa.",,15,0,False,
PSA005270,Health,He has served in various capacities at Amref including as Regional Programme Manager for WASH and NTDs for the Financial Inclusion Improves Sanitation and Health FINISH Program.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,He has served in various capacities at Amref including as Regional Programme Manager for WASH and NTDs for the Financial Inclusion Improves Sanitation and Health FINISH Program.,,27,0,False,
PSA005271,Health,"Muchangi has conducted numerous research studies and evaluations, and has published multiple research papers.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Muchangi has conducted numerous research studies and evaluations, and has published multiple research papers.",,14,0,False,
PSA005272,Health,"He holds a PhD degree in Public Health from Mount Kenya University, a Master of Public Health degree in Epidemiology and Disease Control, and a Bachelor of Science degree in Environmental Health, both from Moi University.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"He holds a PhD degree in Public Health from Mount Kenya University, a Master of Public Health degree in Epidemiology and Disease Control, and a Bachelor of Science degree in Environmental Health, both from Moi University.",,36,0,False,
PSA005273,Health,Githuka George Njoroge is a seasoned public health expert with over 15 years of experience managing and coordinating national infectious disease programs in Kenya.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Githuka George Njoroge is a seasoned public health expert with over 15 years of experience managing and coordinating national infectious disease programs in Kenya.,,23,0,False,
PSA005274,Health,"Currently serving as the Director of Programmes for Disease Control and Prevention Management at Amref Health Africa in Kenya, he oversees HIV, TB, and malaria control programs and non-communicable disease prevention initiatives.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Currently serving as the Director of Programmes for Disease Control and Prevention Management at Amref Health Africa in Kenya, he oversees HIV, TB, and malaria control programs and non-communicable disease prevention initiatives.",,33,0,False,
PSA005275,Health,"His career spans leadership roles at the Ministry of Health, including heading the National Malaria Control Programme, the Division of Research and Innovation, and managing key HIV and TB programs.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"His career spans leadership roles at the Ministry of Health, including heading the National Malaria Control Programme, the Division of Research and Innovation, and managing key HIV and TB programs.",,30,0,False,
PSA005276,Health,He has also worked with UNAIDS as a community mobilization and partnerships adviser.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,He has also worked with UNAIDS as a community mobilization and partnerships adviser.,,13,0,False,
PSA005277,Health,"A medical doctor by training, Dr.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"A medical doctor by training, Dr.",,6,0,False,
PSA005278,Health,Githuka holds an MSc in Field Epidemiology and a Master of Arts in National Security and Strategy.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Githuka holds an MSc in Field Epidemiology and a Master of Arts in National Security and Strategy.,,17,0,False,
PSA005279,Health,"His expertise lies in integrating data-driven approaches to disease prevention and control, policy development, and donor-funded program management.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"His expertise lies in integrating data-driven approaches to disease prevention and control, policy development, and donor-funded program management.",,20,0,False,
PSA005280,Health,"Joan Birir is a results-driven procurement and administration professional with extensive experience in supply chain management, strategic planning, and team leadership.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Joan Birir is a results-driven procurement and administration professional with extensive experience in supply chain management, strategic planning, and team leadership.",,22,0,False,
PSA005281,Health,"She has a proven track record of optimizing procurement processes, reducing costs, and implementing efficient systems, such as ERP, asset management, and fleet management.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"She has a proven track record of optimizing procurement processes, reducing costs, and implementing efficient systems, such as ERP, asset management, and fleet management.",,24,0,False,
PSA005282,Health,Joan holds a Master of Science in Procurement and Logistics from JKUAT and a Global Executive MBA in Health Leadership & Management from USIU-Africa.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Joan holds a Master of Science in Procurement and Logistics from JKUAT and a Global Executive MBA in Health Leadership & Management from USIU-Africa.,,24,0,False,
PSA005283,Health,"As Senior Procurement and Administration Manager at Amref Health Africa, she leads a large team, driving operational excellence and ensuring value for money.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"As Senior Procurement and Administration Manager at Amref Health Africa, she leads a large team, driving operational excellence and ensuring value for money.",,23,0,False,
PSA005284,Health,"Joan is also a full member of CIPS, KISM, and IMIS.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-team/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Joan is also a full member of CIPS, KISM, and IMIS.",,11,0,False,
PSA005285,Health,"Kenya continues to face a dual burden of communicable and non-communicable diseases, alongside high under-five and maternal mortality.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Kenya continues to face a dual burden of communicable and non-communicable diseases, alongside high under-five and maternal mortality.",,20,0,False,
PSA005286,Health,"Findings from the KDHS 2022 reveal deep gaps in last-mile access, service quality, and financial protection, with wide disparities across geography, income, and education.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Findings from the KDHS 2022 reveal deep gaps in last-mile access, service quality, and financial protection, with wide disparities across geography, income, and education.",,24,0,False,
PSA005287,Health,"At the same time, new drivers of change—rapid urbanisation, climate shocks, mental health needs, a growing youth population, and recurring public health emergencies—are placing added strain on the health system.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"At the same time, new drivers of change-rapid urbanisation, climate shocks, mental health needs, a growing youth population, and recurring public health emergencies-are placing added strain on the health system.",,32,0,False,
PSA005288,Health,"While technology is advancing, uneven uptake risks widening inequities.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"While technology is advancing, uneven uptake risks widening inequities.",,9,0,False,
PSA005289,Health,"On August 21, 2023, Amref Health Africa in Kenya launched its strategic plan for the period 2023–2030, which presents a bold roadmap to transform community health outcomes by anchoring the entire organisation’s work in Primary Health Care (PHC), with a focus on women and young people.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"On August 21, 2023, Amref Health Africa in Kenya launched its strategic plan for the period 2023-2030, which presents a bold roadmap to transform community health outcomes by anchoring the entire organisation's work in Primary Health Care (PHC), with a focus on women and young people.",,43,0,False,
PSA005290,Health,"Aligned with Kenya’s UHC agenda and global health commitments, the strategy empowers Amref to address emerging challenges while building on six decades of impact.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"Aligned with Kenya's UHC agenda and global health commitments, the strategy empowers Amref to address emerging challenges while building on six decades of impact.",,24,0,False,
PSA005291,Health,"With a renewed focus on innovation, partnerships, digital transformation, and community-led solutions, this plan outlines a clear path towards lasting health change in the country.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"With a renewed focus on innovation, partnerships, digital transformation, and community-led solutions, this plan outlines a clear path towards lasting health change in the country.",,26,0,False,
PSA005292,Health,Be part of our mission to transform communities through Primary Health Care.,,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,Be part of our mission to transform communities through Primary Health Care.,,12,0,False,
PSA005293,Health,"At Amref Health Africa in Kenya, we believe that sustainable change happens when we work together.",,,Amref Health Africa,2026-07-22,https://amref.org/kenya/our-strategy/,"{""type"": ""scraped"", ""tool"": ""requests+bs4"", ""site"": ""amref_kenya""}",Pending,"At Amref Health Africa in Kenya, we believe that sustainable change happens when we work together.",,16,0,False,
